id,name,name_grel,name_grel_star,host_id,host_name,host_name 1,host_name 2,neighbourhood,neighbourhood_case,neighbourhood_loop,neighbourhood_cluster,latitude,longitude,room_type,price,price_crazy,minimum_nights,minimum_nights_long,number_of_reviews,last_review,last_review_timeless,reviews_per_month,calculated_host_listings_count,availability_365,name_grel 1,name_grel 2,name_grel 3,name_grel 4,name_grel 5,newname
28931749.0,(?_??ÙAwesome Location!! 2 Adjoining flats in Wrigley!),?_??ÙAwesome Location!! 2 Adjoining flats in Wrigley!,?_??ÙAwesome Location 2 Adjoining flats in Wrigley,7,Ryan And Bethany,Ryan,Bethany,Lake view,Lake View,Lake View,Lake View,41.94612335,-87.65421899,Entire home/apt,479,,1,,1,2018-11-11T00:00:00Z,2018-11-11,1.0,3,97,?_??ÙAwesome Location!! 2 Adjoining flats in Wrigley!,,,,,
28932530.0,(Lincoln Park Zoo Studio),Lincoln Park Zoo Studio,Lincoln Park Zoo Studio,1,Mark,Mark,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.92056274,-87.63891166,Entire home/apt,90,,1,,2,2018-10-21T00:00:00Z,2018-10-21,1.54,1,220,Lincoln Park Zoo Studio,,,,,
28933498.0,(Convenient and Comfortable),Convenient and Comfortable,Convenient and Comfortable,1,Janvier,Janvier,,Rogers Park,Rogers Park,Rogers Park,Rogers Park,42.01254109,-87.6768684,Private room,60,,2,,1,2018-11-03T00:00:00Z,2018-11-03,1.0,1,78,Convenient and Comfortable,,,,,
28933748.0,(Chic Room in Sunny Apartment - Designer's Dream ??_?Ù),Chic Room in Sunny Apartment - Designer's Dream ??_?Ù,Chic Room in Sunny Apartment - Designer's Dream ??_?Ù,2,Amanda,Am,a,West Town,West Town,West Town,West Town,41.91076619,-87.67634411,Private room,100,,1,,0,,,,3,118,Chic Room in Sunny Apartment , Designer's Dream ??_?Ù,,,,Chic Room in Sunny Apartment  Designer's Dream ??_?Ù
28933840.0,(Large 2-bedroom @ Loop (Lakeshore East)),Large 2-bedroom @ Loop (Lakeshore East),Large 2-bedroom @ Loop (Lakeshore East),1380958,Lucas,Lucas,,L??p,L??P,Loop,Loop,41.88724742,-87.61841673,Entire home/apt,185,,5,,1,2018-10-25T00:00:00Z,2018-10-25,1.0,1,9,Large 2,bedroom @ Loop (Lakeshore East),,,,Large 2bedroom @ Loop (Lakeshore East)
28934572.0,(Modern Room in Stylish Apartment - Wicker Park ??_?Ù),Modern Room in Stylish Apartment - Wicker Park ??_?Ù,Modern Room in Stylish Apartment - Wicker Park ??_?Ù,2,Amanda,Am,a,West Town,West Town,West Town,West Town,41.91023215,-87.67591197,Private room,100,,1,,0,,,,3,118,Modern Room in Stylish Apartment , Wicker Park ??_?Ù,,,,Modern Room in Stylish Apartment  Wicker Park ??_?Ù
28935019.0,(Chic and affordable brick and timber bedroom),Chic and affordable brick and timber bedroom,Chic and affordable brick and timber bedroom,5,Hari,Hari,,Near West Side,Near West Side,Near West Side,Near West Side,41.87728385,-87.6595937,Private room,55,,1,,8,2018-10-21T00:00:00Z,2018-10-21,5.58,2,207,Chic and affordable brick and timber bedroom,,,,,
28935610.0,(Cozy room located in historic Hyde Park!),Cozy room located in historic Hyde Park!,Cozy room located in historic Hyde Park,2,Julie,Julie,,hyde park,Hyde Park,Hyde Park,Hyde Park,41.79939594,-87.59777259,Private room,125,,2,,2,2018-11-10T00:00:00Z,2018-11-10,2.0,1,266,Cozy room located in historic Hyde Park!,,,,,
28936330.0,(For women only! Cozy room/Private Bath / Blue Line),For women only! Cozy room/Private Bath / Blue Line,For women only Cozy room/Private Bath / Blue Line,5,Mary,Mary,,Avondale,Avondale,Avondale,Avondale,41.93555693,-87.71085343,Private room,35,,2,,0,,,,1,14,For women only! Cozy room/Private Bath / Blue Line,,,,,
28936715.0,(Downtown Chicago Apartment),Downtown Chicago Apartment,Downtown Chicago Apartment,8,Zachary,Zachary,,Near West Side,Near West Side,Near West Side,Near West Side,41.88892846,-87.64771236,Entire home/apt,120,,2,,7,2018-11-11T00:00:00Z,2018-11-11,6.18,1,77,Downtown Chicago Apartment,,,,,
28939813.0,(West Bucktown Haven),West Bucktown Haven,West Bucktown Haven,7,Julius,Julius,,West Town,West Town,West Town,West Town,41.91051373,-87.6882573,Entire home/apt,89,,1,,11,2018-11-05T00:00:00Z,2018-11-05,8.05,1,172,West Bucktown Haven,,,,,
28941532.0,(Hip Studio Loft in Heart of Bucktown/Wicker Park),Hip Studio Loft in Heart of Bucktown/Wicker Park,Hip Studio Loft in Heart of Bucktown/Wicker Park,2,SuzAnn,SuzAnn,,West Town,West Town,West Town,West Town,41.90917886,-87.67741771,Entire home/apt,114,,2,,2,2018-10-29T00:00:00Z,2018-10-29,2.0,1,114,Hip Studio Loft in Heart of Bucktown/Wicker Park,,,,,
28948015.0,(Master Bedrm with walk in closet and bathroom MB1),Master Bedrm with walk in closet and bathroom MB1,Master Bedrm with walk in closet and bathroom MB1,1,Aiste,Aiste,,Near West Side,Near West Side,Near West Side,Near West Side,41.88037844,-87.68770125,Private room,43,,32,,0,,,,10,180,Master Bedrm with walk in closet and bathroom MB1,,,,,
28948832.0,(Bright Spacious Bedroom with closet [BB1),Bright Spacious Bedroom with closet [BB1,Bright Spacious Bedroom with closet [BB1,1,Aiste,Aiste,,Near West Side,Near West Side,Near West Side,Near West Side,41.8797604,-87.68795294,Private room,47,,8,,0,,,,10,269,Bright Spacious Bedroom with closet [BB1,,,,,
28951500.0,(Cozy spot),Cozy spot,Cozy spot,2,Black,Black,,Greater Grand Crossing,Greater Grand Crossing,Greater Grand Crossing,Greater Grand Crossing,41.76273839,-87.59765884,Private room,55,,3,,0,,,,2,365,Cozy spot,,,,,
28952882.0,"(Private Room, 8 minutes away from Loop)","Private Room, 8 minutes away from Loop","Private Room, 8 minutes away from Loop",3,Shawn,Shawn,,Near West Side,Near West Side,Near West Side,Near West Side,41.86165664,-87.65028487,Private room,52,,1,,1,2018-10-23T00:00:00Z,2018-10-23,1.0,1,361,"Private Room, 8 minutes away from Loop",,,,,
28952949.0,(Cozy apt near downtown in the heart of lakeview),Cozy apt near downtown in the heart of lakeview,Cozy apt near downtown in the heart of lakeview,2,Benny,Benny,,Lake view,Lake View,Lake View,Lake View,41.94434227,-87.64103988,Entire home/apt,95,,1,,4,2018-11-04T00:00:00Z,2018-11-04,3.53,1,167,Cozy apt near downtown in the heart of lakeview,,,,,
28953544.0,(Wicker Park home!),Wicker Park home!,Wicker Park home,2,Tomer,Tomer,,West Town,West Town,West Town,West Town,41.90602159,-87.67064843,Entire home/apt,100,,1,,6,2018-11-04T00:00:00Z,2018-11-04,4.5,2,22,Wicker Park home!,,,,,
28953969.0,(Bucktown Cottage with Room for 10),Bucktown Cottage with Room for 10,Bucktown Cottage with Room for 10,1698304,Kwaku And Jessica,Kwaku,Jessica,West Town,West Town,West Town,West Town,41.91425504,-87.68147584,Entire home/apt,219,,2,,4,2018-11-11T00:00:00Z,2018-11-11,3.0,1,329,Bucktown Cottage with Room for 10,,,,,
28957100.0,(Full Amenity Downtown Retreat with Stunning Views!),Full Amenity Downtown Retreat with Stunning Views!,Full Amenity Downtown Retreat with Stunning Views,1,Jill,Jill,,Near West Side,Near West Side,Near West Side,Near West Side,41.88788405,-87.64480934,Entire home/apt,160,,1,,3,2018-11-11T00:00:00Z,2018-11-11,3.0,1,141,Full Amenity Downtown Retreat with Stunning Views!,,,,,
28961284.0,(Luxury River North Condo on quaint Street),Luxury River North Condo on quaint Street,Luxury River North Condo on quaint Street,5,Brenna,Brenna,,Near North Side,Near North Side,Near North Side,Near North Side,41.89830497,-87.64252847,Entire home/apt,173,,3,,1,2018-10-29T00:00:00Z,2018-10-29,1.0,1,76,Luxury River North Condo on quaint Street,,,,,
28962221.0,(IP Walk to Cubs Game-Private Attic Home),IP Walk to Cubs Game-Private Attic Home,IP Walk to Cubs Game-Private Attic Home,2,David,David,,Lake view,Lake View,Lake View,Lake View,41.95333651,-87.66365106,Entire home/apt,59,,1,,0,,,,13,361,IP Walk to Cubs Game,Private Attic Home,,,,IP Walk to Cubs GamePrivate Attic Home
28962451.0,(Stunning Chicago View Slick Modern Comfy Visit),Stunning Chicago View Slick Modern Comfy Visit,Stunning Chicago View Slick Modern Comfy Visit,2,Jen,Jen,,West Town,West Town,West Town,West Town,41.902129,-87.66896481,Entire home/apt,89,,1,,10,2018-11-11T00:00:00Z,2018-11-11,7.32,1,4,Stunning Chicago View Slick Modern Comfy Visit,,,,,
28962540.0,(IP Cubs Game Private Home - Live like a local!),IP Cubs Game Private Home - Live like a local!,IP Cubs Game Private Home - Live like a local,2,David,David,,Lake view,Lake View,Lake View,Lake View,41.95468771,-87.66582563,Entire home/apt,59,,1,,0,,,,13,358,IP Cubs Game Private Home , Live like a local!,,,,IP Cubs Game Private Home  Live like a local!
28962930.0,(Affordable Room in Historic Ukrainian Village Apt),Affordable Room in Historic Ukrainian Village Apt,Affordable Room in Historic Ukrainian Village Apt,3,Will,Will,,West Town,West Town,West Town,West Town,41.89666308,-87.68245404,Private room,40,,2,,2,2018-11-11T00:00:00Z,2018-11-11,1.82,1,15,Affordable Room in Historic Ukrainian Village Apt,,,,,
28963240.0,(2 Bed 2 Bath Lincoln Square Gem all to yourself!),2 Bed 2 Bath Lincoln Square Gem all to yourself!,2 Bed 2 Bath Lincoln Square Gem all to yourself,7,Jacqueline,Jacqueline,,Lincoln Square,Lincoln Square,Lincoln Square,Lincoln Square,41.97691963,-87.69070737,Entire home/apt,80,,2,,2,2018-10-21T00:00:00Z,2018-10-21,2.0,3,84,2 Bed 2 Bath Lincoln Square Gem all to yourself!,,,,,
28965978.0,(Private room in Wicker Park (new!)),Private room in Wicker Park (new!),Private room in Wicker Park (new),2,Shane,Shane,,West Town,West Town,West Town,West Town,41.90521893,-87.66905322,Private room,100,,1,,2,2018-10-21T00:00:00Z,2018-10-21,1.5,1,364,Private room in Wicker Park (new!),,,,,
28974017.0,"(Small extra room near train, bathroom & livingroom)","Small extra room near train, bathroom & livingroom","Small extra room near train, bathroom & livingroom",2,Jeff,Jeff,,Albany Park,Albany Park,Albany Park,Albany Park,41.96747281,-87.70766768,Private room,50,,1,,3,2018-10-29T00:00:00Z,2018-10-29,2.73,1,180,"Small extra room near train, bathroom & livingroom",,,,,
28977716.0,(IP Wrigley Field Attic 3-bedroom apartment),IP Wrigley Field Attic 3-bedroom apartment,IP Wrigley Field Attic 3-bedroom apartment,2,David,David,,Lake view,Lake View,Lake View,Lake View,41.95367179,-87.66389171,Private room,29,,10,,0,,,,13,365,IP Wrigley Field Attic 3,bedroom apartment,,,,IP Wrigley Field Attic 3bedroom apartment
28978133.0,(IP Wrigley Field Attic 3-bedroom apartment),IP Wrigley Field Attic 3-bedroom apartment,IP Wrigley Field Attic 3-bedroom apartment,2,David,David,,Lake view,Lake View,Lake View,Lake View,41.95436589,-87.66568483,Private room,29,,10,,0,,,,13,363,IP Wrigley Field Attic 3,bedroom apartment,,,,IP Wrigley Field Attic 3bedroom apartment
28978271.0,"(Mine of Diamonds, Second Floor 2Br, Outdoor HotTub)","Mine of Diamonds, Second Floor 2Br, Outdoor HotTub","Mine of Diamonds, Second Floor 2Br, Outdoor HotTub",3,Brad,Brad,,West Town,West Town,West Town,West Town,41.90600733,-87.69057449,Entire home/apt,75,,2,,4,2018-11-02T00:00:00Z,2018-11-02,4.0,3,170,"Mine of Diamonds, Second Floor 2Br, Outdoor HotTub",,,,,
28978322.0,"(Charming In-Law-Suite, Parking, Kid/Dog Friendly)","Charming In-Law-Suite, Parking, Kid/Dog Friendly","Charming In-Law-Suite, Parking, Kid/Dog Friendly",2831335,Jancy,Jancy,,Austin,Austin,Austin,Austin,41.88168861,-87.77547715,Entire home/apt,90,,1,,0,,,,1,164,Charming In,Law,"Suite, Parking, Kid/Dog Friendly",,,Charming InLaw
28978468.0,(S Cozy Studio steps from Cubs Game),S Cozy Studio steps from Cubs Game,S Cozy Studio steps from Cubs Game,2,David,David,,Lake view,Lake View,Lake View,Lake View,41.93749161,-87.65739382,Entire home/apt,59,,1,,0,,,,13,354,S Cozy Studio steps from Cubs Game,,,,,
28978739.0,(S 2story House Amazing Location steps from Wrigley),S 2story House Amazing Location steps from Wrigley,S 2story House Amazing Location steps from Wrigley,2,David,David,,Lake view,Lake View,Lake View,Lake View,41.93798413,-87.6569916,Entire home/apt,69,,1,,0,,,,13,363,S 2story House Amazing Location steps from Wrigley,,,,,
28980377.0,(Highrise 2bed 2bath Center of Downtown Chicago!),Highrise 2bed 2bath Center of Downtown Chicago!,Highrise 2bed 2bath Center of Downtown Chicago,1,Al,Al,,Near West Side,Near West Side,Near West Side,Near West Side,41.88680576,-87.63958241,Entire home/apt,199,,2,,4,2018-11-09T00:00:00Z,2018-11-09,4.0,1,71,Highrise 2bed 2bath Center of Downtown Chicago!,,,,,
28981805.0,"(COZY ROOM, FREE PARKING, 7MN TO WILLIS TOWER & UIC)","COZY ROOM, FREE PARKING, 7MN TO WILLIS TOWER & UIC","COZY ROOM, FREE PARKING, 7MN TO WILLIS TOWER & UIC",9,Marina,Marina,,Near West Side,Near West Side,Near West Side,Near West Side,41.87999929,-87.64960072,Private room,19,,1,,10,2018-10-27T00:00:00Z,2018-10-27,7.69,40,70,"COZY ROOM, FREE PARKING, 7MN TO WILLIS TOWER & UIC",,,,,
28982045.0,(Fabulous 2BR-Hot Lincoln Park-DePaul-wifi-Loaded),Fabulous 2BR-Hot Lincoln Park-DePaul-wifi-Loaded,Fabulous 2BR-Hot Lincoln Park-DePaul-wifi-Loaded,1,Michael,Michael,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.91621793,-87.64651344,Entire home/apt,117,,2,,5,2018-11-13T00:00:00Z,2018-11-13,5.0,1,254,Fabulous 2BR,Hot Lincoln Park,DePaul,wifi,Loaded,Fabulous 2BRHot Lincoln Park
28982853.0,(Penthouse 2 bedroom/2.5 bathroom),Penthouse 2 bedroom/2.5 bathroom,Penthouse 2 bedroom/2.5 bathroom,2,Timothy,Timothy,,Uptown,Uptown,Uptown,Uptown,41.9690425,-87.65632488,Entire home/apt,550,,4,,0,,,,3,83,Penthouse 2 bedroom/2.5 bathroom,,,,,
28983728.0,(Gorgeous Garden Unit Hideaway),Gorgeous Garden Unit Hideaway,Gorgeous Garden Unit Hideaway,1,Maxwell,Maxwell,,West Town,West Town,West Town,West Town,41.91342345,-87.69441663,Entire home/apt,60,,1,,2,2018-10-30T00:00:00Z,2018-10-30,2.0,1,73,Gorgeous Garden Unit Hideaway,,,,,
28984416.0,(Newly renovated oversized 5 bed/2 bath 3000 sq ft),Newly renovated oversized 5 bed/2 bath 3000 sq ft,Newly renovated oversized 5 bed/2 bath 3000 sq ft,2,Terese,Terese,,Irving Park,Irving Park,Irving Park,Irving Park,41.95665043,-87.69926121,Entire home/apt,400,,2,,0,,,,2,364,Newly renovated oversized 5 bed/2 bath 3000 sq ft,,,,,
28984492.0,(Private Room-Heart of Andersonville w/Parking-Yard),Private Room-Heart of Andersonville w/Parking-Yard,Private Room-Heart of Andersonville w/Parking-Yard,6,Daniel,Daniel,,Uptown,Uptown,Uptown,Uptown,41.97501783,-87.66765839,Private room,160,,1,,4,2018-11-04T00:00:00Z,2018-11-04,4.0,1,85,Private Room,Heart of Andersonville w/Parking,Yard,,,Private RoomHeart of Andersonville w/Parking
28984612.0,(Room available in the lakeview area),Room available in the lakeview area,Room available in the lakeview area,8852597,Hector,Hector,,Lake view,Lake View,Lake View,Lake View,41.93454786,-87.65800023,Private room,30,,2,,1,2018-10-19T00:00:00Z,2018-10-19,1.0,5,358,Room available in the lakeview area,,,,,
28985259.0,(Electric West Town Home next to Blue Line),Electric West Town Home next to Blue Line,Electric West Town Home next to Blue Line,5,Elizabeth,Elizabeth,,West Town,West Town,West Town,West Town,41.89443924,-87.6581452,Entire home/apt,550,,1,,4,2018-10-21T00:00:00Z,2018-10-21,3.0,1,178,Electric West Town Home next to Blue Line,,,,,
28987366.0,(Grand Plaza Apartment),Grand Plaza Apartment,Grand Plaza Apartment,1,Alexis,Alexis,,Near North Side,Near North Side,Near North Side,Near North Side,41.89187025,-87.62791865,Entire home/apt,40,,25,,0,,,,1,0,Grand Plaza Apartment,,,,,
28990564.0,(2 bed condo close to malls and restaurants),2 bed condo close to malls and restaurants,2 bed condo close to malls and restaurants,9,Russell,Russell,,West Ridge,West Ridge,West Ridge,West Ridge,41.99872185,-87.70802252,Entire home/apt,149,,1,,0,,,,11,180,2 bed condo close to malls and restaurants,,,,,
28991510.0,(Renovated 1BR near Lake),Renovated 1BR near Lake,Renovated 1BR near Lake,9094538,Nicole,Nicole,,Edgewater,Edgewater,Edgewater,Edgewater,41.98987695,-87.66087504,Entire home/apt,79,,1,,1,2018-10-10T00:00:00Z,2018-10-10,0.81,29,0,Renovated 1BR near Lake,,,,,
28992185.0,(THE EURO PAXTON CONDO),THE EURO PAXTON CONDO,THE EURO PAXTON CONDO,2,Saundra,Saundra,,South Shore,South Shore,South Shore,South Shore,41.77060885,-87.57236479,Entire home/apt,155,,2,,0,,,,1,365,THE EURO PAXTON CONDO,,,,,
28999523.0,(Nice Garden Level Room with the Breakfast),Nice Garden Level Room with the Breakfast,Nice Garden Level Room with the Breakfast,1,Catherine,Catherine,,North Lawndale,North Lawndale,North Lawndale,North Lawndale,41.85511977,-87.70328474,Private room,44,,1,,4,2018-10-28T00:00:00Z,2018-10-28,3.08,10,270,Nice Garden Level Room with the Breakfast,,,,,
29002556.0,(Near University of Chicago - Next to CTA & EXPWY),Near University of Chicago - Next to CTA & EXPWY,Near University of Chicago - Next to CTA & EXPWY,5,Tim And Monica,Tim,Monica,Fuller Park,Fuller Park,Fuller Park,Fuller Park,41.79641512,-87.63351089,Entire home/apt,100,,1,,8,2018-11-08T00:00:00Z,2018-11-08,6.0,1,70,Near University of Chicago , Next to CTA & EXPWY,,,,Near University of Chicago  Next to CTA & EXPWY
29008674.0,(Large Southside apartment (Gatherings welcomed)),Large Southside apartment (Gatherings welcomed),Large Southside apartment (Gatherings welcomed),1,Vincent,Vincent,,Greater Grand Crossing,Greater Grand Crossing,Greater Grand Crossing,Greater Grand Crossing,41.75719962,-87.60813092,Entire home/apt,189,,1,,1,2018-10-07T00:00:00Z,2018-10-07,0.75,8,365,Large Southside apartment (Gatherings welcomed),,,,,
29013238.0,(Awesome 3BR Townhome in Lincoln Park with Parking!),Awesome 3BR Townhome in Lincoln Park with Parking!,Awesome 3BR Townhome in Lincoln Park with Parking,2,Anand,An,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.92694596,-87.6692414,Entire home/apt,300,,2,,1,2018-11-07T00:00:00Z,2018-11-07,1.0,1,363,Awesome 3BR Townhome in Lincoln Park with Parking!,,,,,
29014535.0,"(Spacaious, comfortable 3 BRChicago city retreat)","Spacaious, comfortable 3 BRChicago city retreat","Spacaious, comfortable 3 BRChicago city retreat",1,Julio,Julio,,Belmont Cragin,Belmont Cragin,Belmont Cragin,Belmont Cragin,41.91955896,-87.75828533,Entire home/apt,150,,1,,4,2018-11-03T00:00:00Z,2018-11-03,3.64,2,151,"Spacaious, comfortable 3 BRChicago city retreat",,,,,
29015114.0,(New! Stylish 3br Loft in Wicker Park),New! Stylish 3br Loft in Wicker Park,New Stylish 3br Loft in Wicker Park,1,Reserve,Reserve,,West Town,West Town,West Town,West Town,41.90522753,-87.66732345,Entire home/apt,1499,,2,,3,2018-10-18T00:00:00Z,2018-10-18,2.57,33,103,New! Stylish 3br Loft in Wicker Park,,,,,
29015671.0,(Bohemian basement. McCormick Place. Trains.Bike.),Bohemian basement. McCormick Place. Trains.Bike.,Bohemian basement. McCormick Place. Trains.Bike.,1385332,Patt,Patt,,Douglas,Douglas,Douglas,Douglas,41.82916054,-87.62029842,Private room,35,,1,,3,2018-10-29T00:00:00Z,2018-10-29,2.25,8,172,Bohemian basement. McCormick Place. Trains.Bike.,,,,,
29016601.0,(Classic Grey Stone Ground Unit),Classic Grey Stone Ground Unit,Classic Grey Stone Ground Unit,1,Tifa,Tifa,,Washington Park,Washington Park,Washington Park,Washington Park,41.78907428,-87.62468937,Entire home/apt,40,,1,,2,2018-10-11T00:00:00Z,2018-10-11,1.5,3,67,Classic Grey Stone Ground Unit,,,,,
29019737.0,(Private Room in Classic Grey Stone Building),Private Room in Classic Grey Stone Building,Private Room in Classic Grey Stone Building,1,Tifa,Tifa,,Washington Park,Washington Park,Washington Park,Washington Park,41.78879842,-87.62512162,Private room,20,,1,,0,,,,3,70,Private Room in Classic Grey Stone Building,,,,,
29020361.0,(Private Room in Washington Park),Private Room in Washington Park,Private Room in Washington Park,1,Tifa,Tifa,,Washington Park,Washington Park,Washington Park,Washington Park,41.78997252,-87.62527283,Private room,15,,2,,0,,,,3,70,Private Room in Washington Park,,,,,
29027386.0,(jean's house: a thoughtfully designed duplex down),jean's house: a thoughtfully designed duplex down,jean's house: a thoughtfully designed duplex down,1,Larry,Larry,,Edgewater,Edgewater,Edgewater,Edgewater,41.98411734,-87.67195159,Entire home/apt,113,,2,,4,2018-11-11T00:00:00Z,2018-11-11,3.64,1,157,jean's house: a thoughtfully designed duplex down,,,,,
29027397.0,(NEW! Wonderful inviting space for your stay!!),NEW! Wonderful inviting space for your stay!!,NEW Wonderful inviting space for your stay,2,Kate,Kate,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.91296432,-87.65338607,Private room,85,,3,,1,2018-10-24T00:00:00Z,2018-10-24,1.0,2,364,NEW! Wonderful inviting space for your stay!!,,,,,
29029082.0,(One of a Kind Craftsman with a Modern Flare),One of a Kind Craftsman with a Modern Flare,One of a Kind Craftsman with a Modern Flare,1,Carin,Carin,,Morgan Park,Morgan Park,Morgan Park,Morgan Park,41.69325134,-87.66651588,Entire home/apt,100,,1,,3,2018-11-13T00:00:00Z,2018-11-13,3.0,1,58,One of a Kind Craftsman with a Modern Flare,,,,,
29031482.0,(Space and Style w/FREE parking!),Space and Style w/FREE parking!,Space and Style w/FREE parking,2,Aaron,Aaron,,Near North Side,Near North Side,Near North Side,Near North Side,41.90554674,-87.64347801,Entire home/apt,180,,2,,6,2018-11-12T00:00:00Z,2018-11-12,4.62,1,73,Space and Style w/FREE parking!,,,,,
29031690.0,(East Pilsen art loft),East Pilsen art loft,East Pilsen art loft,4,Suzanne,Suzanne,,Lower West Side,Lower West Side,Lower West Side,Lower West Side,41.85814612,-87.64221472,Entire home/apt,250,,1,,11,2018-11-13T00:00:00Z,2018-11-13,8.25,2,326,East Pilsen art loft,,,,,
29031953.0,(MODERN PRIVATE Room in the heart of Wicker Park),MODERN PRIVATE Room in the heart of Wicker Park,MODERN PRIVATE Room in the heart of Wicker Park,2,Tasneem,Tasneem,,West Town,West Town,West Town,West Town,41.90654988,-87.67455871,Private room,80,,1,,4,2018-10-29T00:00:00Z,2018-10-29,3.16,4,16,MODERN PRIVATE Room in the heart of Wicker Park,,,,,
29033236.0,(Chicago Apartment with a View),Chicago Apartment with a View,Chicago Apartment with a View,1,Mike,Mike,,L??p,L??P,Loop,Loop,41.88225432,-87.62517899,Entire home/apt,135,,2,,0,,,,4,338,Chicago Apartment with a View,,,,,
29037324.0,(South Loop Luxury Suite No.1 by Zencity),South Loop Luxury Suite No.1 by Zencity,South Loop Luxury Suite No.1 by Zencity,4,Zencity,Zencity,,Near South Side,Near South Side,Near South Side,Near South Side,41.85675584,-87.62440836,Entire home/apt,99,,2,,5,2018-11-11T00:00:00Z,2018-11-11,5.0,56,92,South Loop Luxury Suite No.1 by Zencity,,,,,
29037396.0,(South Loop Luxury Suite No.2 by Zencity),South Loop Luxury Suite No.2 by Zencity,South Loop Luxury Suite No.2 by Zencity,4,Zencity,Zencity,,Near South Side,Near South Side,Near South Side,Near South Side,41.85637784,-87.62617285,Entire home/apt,99,,2,,6,2018-11-09T00:00:00Z,2018-11-09,5.45,56,98,South Loop Luxury Suite No.2 by Zencity,,,,,
29039490.0,(2beds house close to train in Lakeview),2beds house close to train in Lakeview,2beds house close to train in Lakeview,2,David,David,,Lake view,Lake View,Lake View,Lake View,41.95444847,-87.66379048,Entire home/apt,79,,1,,0,,,,13,360,2beds house close to train in Lakeview,,,,,
29040719.0,(Magnificent Mile??_?ÙNew York Style 3bd),Magnificent Mile??_?ÙNew York Style 3bd,Magnificent Mile??_?ÙNew York Style 3bd,9,JerAndTeam,Jer,Team,Near North Side,Near North Side,Near North Side,Near North Side,41.89621191,-87.62799104,Entire home/apt,249,,2,,5,2018-11-13T00:00:00Z,2018-11-13,4.55,5,193,Magnificent Mile??_?ÙNew York Style 3bd,,,,,
29050721.0,(Room #2 Home Away From Home - Close to bus stop),Room #2 Home Away From Home - Close to bus stop,Room #2 Home Away From Home - Close to bus stop,3,Roberto,Roberto,,Portage Park,Portage Park,Portage Park,Portage Park,41.94049056,-87.75680866,Private room,57,,2,,0,,,,14,365,Room #2 Home Away From Home , Close to bus stop,,,,Room #2 Home Away From Home  Close to bus stop
29051115.0,"(Room #3 Great 4 Business, studies or Visitors *)","Room #3 Great 4 Business, studies or Visitors *","Room #3 Great 4 Business, studies or Visitors",3,Roberto,Roberto,,Portage Park,Portage Park,Portage Park,Portage Park,41.93914881,-87.75511611,Private room,43,,2,,0,,,,14,365,"Room #3 Great 4 Business, studies or Visitors *",,,,,
29051465.0,(Room #4 Great 4 business / vacation / studies *),Room #4 Great 4 business / vacation / studies *,Room #4 Great 4 business / vacation / studies,3,Roberto,Roberto,,Portage Park,Portage Park,Portage Park,Portage Park,41.94045693,-87.75737835,Private room,43,,2,,2,2018-10-22T00:00:00Z,2018-10-22,1.87,14,365,Room #4 Great 4 business / vacation / studies *,,,,,
29051577.0,(COZY 5 BEDROOM HOUSE IN THE HEART OF LINCOLN PARK!),COZY 5 BEDROOM HOUSE IN THE HEART OF LINCOLN PARK!,COZY 5 BEDROOM HOUSE IN THE HEART OF LINCOLN PARK,1,Madeline,Madeline,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.92748815,-87.66506927,Entire home/apt,216,,1,,8,2018-11-04T00:00:00Z,2018-11-04,6.86,7,64,COZY 5 BEDROOM HOUSE IN THE HEART OF LINCOLN PARK!,,,,,
29051632.0,(Colorful 2BR in Lakeview by Sonder),Colorful 2BR in Lakeview by Sonder,Colorful 2BR in Lakeview by Sonder,1,Sonder,Sonder,,Lake view,Lake View,Lake View,Lake View,41.9402323,-87.65094638,Entire home/apt,126,,30,,0,,,,127,365,Colorful 2BR in Lakeview by Sonder,,,,,
29052611.0,(B ENTIRE APARTMENT 4 all occasions),B ENTIRE APARTMENT 4 all occasions,B ENTIRE APARTMENT 4 all occasions,3,Roberto,Roberto,,Portage Park,Portage Park,Portage Park,Portage Park,41.94049308,-87.75690146,Entire home/apt,180,,2,,0,,,,14,341,B ENTIRE APARTMENT 4 all occasions,,,,,
29052936.0,(Cozy Boho Modern Vibes w/ Private Garden???Avondale),Cozy Boho Modern Vibes w/ Private Garden???Avondale,Cozy Boho Modern Vibes w/ Private Garden???Avondale,1,Neelam,Neelam,,Avondale,Avondale,Avondale,Avondale,41.93365559,-87.71228975,Entire home/apt,210,,2,,0,,,,1,9,Cozy Boho Modern Vibes w/ Private Garden???Avondale,,,,,
29053143.0,(Cozy Andersonville),Cozy Andersonville,Cozy Andersonville,2,Lida,Lida,,Uptown,Uptown,Uptown,Uptown,41.97340609,-87.66901174,Entire home/apt,100,,1,,0,,,,1,171,Cozy Andersonville,,,,,
